ID|N_MIEMBRO|BHCH03|BHCH04|BHCH05|BHCH06|BHCH07|BHCH08|BHCH09|BHCH10_01|BHCH10_02|BHCH10_99|BHCH11|BHCH12|BHCH13|BHCH14_01|BHCH14_02|BHCH14_03|BHCH14_04|BHCH14_05|BHCH14_06|BHCH14_07|BHCH14_99|BHCH15|BHDC|SELECCIONADO_BI|BHSL01|BHSL02|BHSL03|BHSL04|BHSL05|BHSL06|BHSL07|BHSL08|BHSL09|BHSL10|BHSL11|BHSL12|BHTV01|BHDC01_01|BHDC01_02|BHDC01_03|BHDC01_04|BHDC01_05|BHDC01_06|BHDC01_07|BHDC01_08|BHDC02_01|BHDC02_02|BHDC02_03|BHDC02_04|BHDC02_05|BHDC02_06
110402|1|44|1|2|4|1|2|||||9|2|3|2|2|2|1|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
110402|2|44|2|1|3|1|2|||||8|1||2|2|2|1|1|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
110402|3|13|3|2||6|1|2|4|30||4|2|6|2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
110402|4|10|3|1||6|1|2|4|30||4|2|3|2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
159342|1|63|1|1|3|6|2|||||8|1||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
159342|2|91|7|1|3|5|2|||||6|2|3|2|1|2|2|2|2|||1|1|1|2||1|3|||||||||2|2|2|2|2|1|2|2|||||||
123945|1|28|1|1|3|1|2|||||9|1||1|2|2|2|1|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
123945|2|28|2|2|4|1|2|||||6|1||1|2|2|2|1|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
181944|1|38|1|1|3|6|2|||||8|1||2|2|1|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
110454|1|33|1|1|3|6|1|1|1|0||9|2|1|1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
136301|1|90|1|1|3|5|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||2|3|||||||||2||||||||||||||
123055|1|31|1|1|3|6|2|||||8|2|4|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
131403|1|72|1|2|4|5|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||4|||1|||||||2||||||||||||||
133448|1|30|1|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||4|1|2||1|2||||||||||||||
133448|2|28|2|1|3|1|2|||||6|1||2|2|2|1|2|2|||2|0|0|1|1||||||4|1|2||1|2||||||||||||||
102030|1|61|1|1|3|3|2|||||9|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||1||||||||||||||
102030|2|25|3|2|4|6|2|||||9|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||2|1|1||1|2||||||||||||||
137312|1|59|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
137312|2|33|3|1|3|1|2|||||9|2|2|2|2|2|1|2|2|||2|0|1|2||1|2|||||||||2||||||||||||||
137312|3|1|6|1||6|3||||||||2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
137312|4|30|5|2|4|1|2|||||6|1||2|2|2|1|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
137312|5|54|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|1|2||2|2||||||||||||||
145514|1|38|1|1|3|6|2|||||9|2|3|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
145514|2|11|3|1||6|1|1|6|0||4|2|5|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
164571|1|64|1|2|4|2|2|||||4|2|5|1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
164571|2|66|2|1|3|2|2|||||6|2|4|2|1|2|2|2|2|||2|0|1|2||1|3|||||||||1||||||||||||||
164571|3|30|3|2|4|6|1|2|3|30||9|2|2|1|2|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
196843|1|40|1|2|4|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||2|1|1||||||||||||||
174684|1|54|1|2|4|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|1|2||1|2||||||||||||||
174684|2|46|2|1|3|2|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
174684|3|19|3|1|3|6|1|2|6|0||9|2|0|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
174684|4|4|3|2||6|1|2|8|0||2|||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|2
174684|5|4|3|2||6|1|2|8|0||2|||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|2
194431|1|64|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|1|2||2|2||||||||||||||
194431|2|62|2|1|3|2|1|1|4|0||8|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
194431|3|32|3|1|3|6|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
194431|4|28|3|1|3|6|1|2|4|0||8|2|4|||||||98||2|0|0|2||3|||1|||||||2||||||||||||||
194431|5|30|3|2|4|6|2|||||6|1||||||||98||2|0|0|2||3|||1|||||||2||||||||||||||
187621|1|84|1|1|3|5|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
191778|1|52|1|2|4|2|2|||||6|2|3|||||||98||2|0|0|1|1||||||2|1|2||1|2||||||||||||||
191778|2|48|2|1|3|2|2|||||9|2|1|||||||98||2|0|1|2||1|1|||||||||2||||||||||||||
191778|3|19|3|1|3|6|1|1|6|0||9|2|0|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
191778|4|13|3|2||6|1|1|5|0||6|2|0|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
189312|1|36|1|1|3|6|1|1|6|0||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||2|1|2||||||||||||||
198138|1|33|1|2|4|2|2|||||8|2|0|1|2|2|2|2|2|||2|0|0|1|1||||||3|2||2|1|2||||||||||||||
198138|2|33|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||2|1|2||||||||||||||
151882|1|58|1|2|4|6|2|||||6|2|1|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
173532|1|60|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||1||||||||||||||
173532|2|49|2|1|3|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|1|2||1|2||||||||||||||
173532|3|10|3|1||6|1|2|4|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
148663|1|70|1|2|4|3|2|||||8|1||2|1|2|2|2|2|||1|1|1|2||1|3|||||||||2|1|2|2|2|2|2|2|||||||
183571|1|49|1|2|4|2|2|||||8|1||1|2|2|1|2|2|||2|0|0|2||5||1|||3|2||1||2||||||||||||||
183571|2|38|2|1|3|2|2|||||9|1||1|2|2|1|2|2|||2|0|1|2||5||1|||3|2||1||2||||||||||||||
183571|3|0|3|2||6|3||||||||1|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
156935|1|30|1|1|3|3|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
156935|2|5|3|1||6|1|2|4|0||2|||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
113781|1|30|1|1|3|1|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
113781|2|35|2|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
113781|3|1|3|1||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
137052|1|52|1|1|3|3|2|||||6|1||||||||98||2|0|1|1|1||||||2|3||2|2|2||||||||||||||
148276|1|37|1|2|4|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
148276|2|25|9|2|4|1|2|||||7|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
148276|3|22|10|1|3|1|1|1|4|0||9|2|2|2|2|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
123287|1|48|1|1|3|4|2|||||8|1||2|2|1|2|2|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
123287|2|9|3|2||6|1|2|8|10||4|2|2|1|2|1|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
125086|1|53|1|1|3|6|2|||||6|1||||||||98||2|0|0|1|1||||||1|3||2|2|2||||||||||||||
125086|2|17|3|1|3|6|1|1|6|0||6|2|4|||||||98||2|0|1|2||1|3|||||||||2||||||||||||||
125086|3|16|3|2|4|6|1|1|6|0||6|2|3|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
125086|4|14|3|1|3|6|1|1|6|0||6|2|3|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
143052|1|48|1|2|4|6|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
143052|2|75|7|1|3|5|2|||||6|1||2|1|2|2|2|2|||1|1|0|2||1|3|||||||||2|1|2|2|2|1|2|2|||||||
191878|1|50|1|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
191878|2|49|2|1|3|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|2||3|||1|||||||2||||||||||||||
188556|1|50|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
188556|2|40|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
110954|1|38|1|2|4|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||1||||||||||||||
110954|2|37|2|1|3|2|2|||||9|2|3||||||||99|2|0|1|1|1||||||2|2||1||1||||||||||||||
151674|1|50|1|1|3|1|2|||||6|2|3|||||||98||2|0|0|1|1||||||4|2||2|2|2||||||||||||||
151674|2|55|2|2|4|1|2|||||6|1||||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
115257|1|33|1|2|4|1|2|||||6|1||||||||98||2|0|0|1|1||||||4|2||2|2|2||||||||||||||
115257|2|27|2|1|3|1|2|||||6|2|1|||||||98||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
115257|3|13|3|1||6|1|1|4|0||4|2|6|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
115257|4|9|3|1||6|1|1|4|0||5|2|2|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
173171|1|57|1|1|3|6|2|||||9|2|1|2|2|1|2|2|2|||2|0|1|1|1||||||3|2||1||1||||||||||||||
170527|1|49|1|1|3|5|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
170527|2|21|3|2|4|6|2|||||6|1||||||||98||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
106211|1|82|1|1|3|2|2|||||6|2|2|2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
106211|2|78|2|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
130687|1|55|1|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
130687|2|58|2|2|4|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
130687|3|32|11|1|3|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
130687|4|32|14|2|4|1|2|||||5|1||||||||98||2|0|0|2||3|||1|||||||2||||||||||||||
111382|1|66|1|1|3|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|2|||||||||2||||||||||||||
111382|2|78|2|2|4|2|2|||||6|1||2|1|2|2|2|2|||1|1|1|2||1|3|||||||||2|2|2|2|2|1|2|2|||||||
118751|1|58|1|2|4|6|2|||||4|2|5|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
145974|1|63|1|2|4|2|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
145974|2|62|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
190457|1|69|1|2|4|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||2|1|||||||||1||||||||||||||
190457|2|69|2|1|3|2|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||2|1|||||||||1||||||||||||||
194627|1|43|1|2|4|6|2|||||9|2|5|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
194627|2|82|12|1|3|6|2|||||4|1||2|1|2|2|2|2|||1|1|0|2||2|3|||||||||2|2|2|2|2|1|2|2|||||||
194627|3|72|7|1|3|6|2|||||4|1||2|2|2|2|2|1|||2|0|1|2||1|1|||||||||2||||||||||||||
155632|1|72|1|1|3|4|2|||||8|1||1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
155632|2|41|3|2|4|6|2|||||10|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
115359|1|55|1|1|3|5|2|||||6|2|2|2|1|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
170736|1|37|1|1|3|1|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
170736|2|44|2|2|4|1|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
170736|3|6|3|2||6|1|2|7|0||3|2|0|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
170736|4|3|3|1||6|1|2|5|0||2|||1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
176636|1|69|1|1|3|6|2|||||8|1||1|2|2|2|2|2|||2|0|0|2||1|1|||||||||1||||||||||||||
176636|2|61|14|1|3|4|2|||||9|1||2|1|2|2|2|2|||2|0|1|2||1|1|||||||||1||||||||||||||
176636|3|68|14|1|3|6|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
192679|1|50|1|1|3|3|2|||||9|1||||||||98||2|0|1|2||5||1|||2|2||1||2||||||||||||||
192679|2|17|3|1|3|6|1|1|4|0||6|2|4|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
124294|1|78|1|2|4|2|2|||||4|2|3|2|1|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
124294|2|83|2|1|3|2|2|||||4|2|4|2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
193942|1|52|1|1|3|1|2|||||6|2|3|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
193942|2|57|2|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
193942|3|17|3|1|3|6|1|2|6|0||6|2|3|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
100919|1|32|1|2|4|6|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
100919|2|57|7|1|3|3|2|||||4|1||2|2|2|1|2|2|||2|0|0|1|1||||||1|3||2|2|2||||||||||||||
100919|3|20|9|1|3|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
155595|1|57|1|1|3|6|2|||||4|1||||||||98||2|0|1|1|1||||||1|3||2|2|1||||||||||||||
155595|2|32|3|2|4|6|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
139456|1|81|1|2|4|5|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||3|||2|6||||||2||||||||||||||
139456|2|47|3|2|4|6|2|||||8|1||2|2|2|2|2|1|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
123609|1|43|1|1|3|3|2|||||9|1||2|2|2|1|2|2|||2|0|1|1|1||||||2|1|2||1|2||||||||||||||
137690|1|80|1|1|3|2|2|||||8|1||2|1|2|2|2|2|||2|0|1|2||3|||2|6||||||2||||||||||||||
137690|2|81|2|2|4|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||3|||2|6||||||99||||||||||||||
168885|1|31|1|1|3|6|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
168885|2|29|2|2|4|6|2|||||6|1||||||||98||2|0|1|2||3|||1|||||||2||||||||||||||
136654|1|55|1|2|4|3|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
136654|2|20|3|2|4|6|1|2|4|0||9|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
168455|1|44|1|1|3|3|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
168455|2|14|3|1|3|6|1|2|6|0||6|2|2|1|2|2|2|2|2|||2|0|0|2||3|||2|6||||||2||||||||||||||
152631|1|72|1|2|4|2|2|||||9|1||2|2|2|1|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
152631|2|64|2|1|3|2|2|||||8|1||2|2|2|1|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
112224|1|45|1|1|3|2|1|2|6|0||8|2|1|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
112224|2|47|2|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
112224|3|19|3|2|4|6|1|2|8|0||6|2|5|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
112224|4|9|3|2||6|1|2|4|0||4|2|2|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
165741|1|40|1|2|4|3|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
165741|2|17|3|1|3|6|1|1|5|30||6|2|5|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||1||||||||||||||
159371|1|36|1|2|4|99|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
184010|1|60|1|2|4|2|2|||||8|2|2|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
184010|2|59|2|1|3|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
155965|1|70|1|2|4|2|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||2|3|||||||||2||||||||||||||
155965|2|69|2|1|3|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
130752|1|44|1|2|4|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||1||||||||||||||
130752|2|43|2|1|3|2|1|2|3|0||8|2|0|1|2|2|2|2|2|||2|0|0|2||3|||1|||||||1||||||||||||||
130752|3|18|3|2|4|6|1|1|4|0||6|2|5|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
130752|4|16|3|2|4|6|1|1|4|0||6|2|4|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||1||||||||||||||
130752|5|12|3|2||6|1|1|4|0||4|2|6|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
100929|1|29|1|1|3|6|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|1|2||1|2||||||||||||||
100929|2|5|3|1||6|1|2|4|0||3|2|4|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
114079|1|35|1|2|4|6|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
130919|1|31|1|2|4|3|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
146272|1|65|1|1|3|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
146272|2|72|2|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
121938|1|56|1|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
121938|2|49|2|1|3|1|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||1||||||||||||||
121938|3|20|3|1|3|6|1|1|8|0||9|2|1|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
162256|1|43|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
162256|2|40|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
162256|3|5|3|1||6|1|2|8|0||2|||1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
162256|4|8|3|2||6|1|2|8|0||4|2|3|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
169423|1|29|1|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
169423|2|33|2|1|3|1|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
112289|1|62|1|1|3|4|2|||||9|1||2|2|2|1|2|2|||2|0|1|1|1||||||1|1|1||1|2||||||||||||||
112289|2|60|2|2|4|4|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|1|2||1|2||||||||||||||
114561|1|71|1|2|4|6|2|||||9|1||2|2|1|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
133714|1|42|1|1|3|3|2|||||9|2|5|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
172269|1|42|1|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
172269|2|16|3|1|3|6|1|2|6|0||6|2|2|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
172269|3|8|3|1||6|1|2|5|0||4|2|1|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
132470|1|46|1|1|3|1|2|||||9|1||2|2|1|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
132470|2|45|2|2|4|1|2|||||6|1||2|2|2|1|2|2|||2|0|0|1|1||||||3|2||2|2|2||||||||||||||
132470|3|81|7|1|3|5|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
132470|4|15|3|2|4|6|1|2|6|0||6|2|1|2|2|1|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
114729|1|31|1|1|3|3|2|||||5|2|8|||||||98||2|0|1|1|1||||||1|3||2|2|2||||||||||||||
114729|2|12|3|1||6|1|1|8|0||4|2|6|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
114729|3|9|3|2||6|1|1|4|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
114729|4|6|3|1||6|1|1|8|0||4|2|0|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
114729|5|5|3|2||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
144744|1|53|1|2|4|3|2|||||6|1||2|2|2|2|2|2|||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
144744|2|75|7|1|3|5|2|||||6|2|2|2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
144744|3|28|3|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
144744|4|24|3|1|3|6|2|||||9|2|1|2|2|2|2|2|2|||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
144744|5|24|5|1|3|1|2|||||9|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
185213|1|56|1|1|3|1|2|||||6|2|2|2|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
185213|2|65|2|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
185213|3|21|3|1|3|6|1|1|4|0||6|2|3|||||||98||2|0|1|2||1|3|||||||||2||||||||||||||
109032|1|56|1|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|2||5||1|||2|2||1||2||||||||||||||
109032|2|60|2|1|3|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||5||1|||2|2||1||2||||||||||||||
109032|3|36|3|2|4|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
182580|1|21|1|2|4|1|1|1|4|0||6|2|3|||||||98||2|0|1|1|1||||||2|1|2||2|2||||||||||||||
182580|2|17|2|1|3|1|1|1|4|0||6|2|3|1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
190439|1|62|1|1|3|5|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
190439|2|28|3|1|3|6|1|1|4|0||9|2|1|2|2|1|2|2|2|||2|0|1|1|1||||||1|2||2|1|2||||||||||||||
103623|1|69|1|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||3|||2|6||||||2||||||||||||||
103623|2|73|2|1|3|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||3|||2|6||||||2||||||||||||||
192581|1|41|1|1|3|3|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
192581|2|17|3|1|3|6|1|2|6|0||6|2|4|1|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
100215|1|54|1|1|3|2|1|2|8|0||10|2|0|1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||1||||||||||||||
100215|2|61|2|2|4|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||1||||||||||||||
100215|3|13|3|2||6|1|1|7|0||6|2|1|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
100215|4|28|3|2|4|6|2|||||9|2|2|||||||98||2|0|0|1|1||||||2|2||2|2|1||||||||||||||
193378|1|43|1|1|3|6|2|||||8|1||2|1|2|2|2|2|||2|0|1|1|1||||||4|2||2|2|2||||||||||||||
193378|2|12|3|2||6|1|1|4|0||4|2|6|2|1|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
193923|1|31|1|2|4|6|2|||||9|1||||||||98||2|0|1|1|1||||||2|1|2||2|2||||||||||||||
105127|1|40|1|1|3|4|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|3||1||2||||||||||||||
105127|2|23|3|2|4|6|1|1|3|0||9|2|1|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
105127|3|9|9|1||6|1|1|4|0||4|2|3|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
100140|1|43|1|1|3|1|2|||||9|2|3|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
